MFCCs,Actual(0)Predicted(0),Actual(0)Predicted(1),Actual(1)Predicted(0),Actual(1)Predicted(1),Accuracy,(0) f1,(0) Precision,(0) Recall,(1) f1,(1) Precision,(1) Recall,Number of Entries (0),Number of Entries (1)
[0 3],51,13,20,40,0.7338709677419355,0.7555555555555555,0.7183098591549296,0.796875,0.7079646017699115,0.7547169811320755,0.6666666666666666,64.0,60.0
[0 3],51,22,25,26,0.6209677419354839,0.6845637583892618,0.6710526315789473,0.6986301369863014,0.5252525252525253,0.5416666666666666,0.5098039215686274,73.0,51.0
[0 3],47,15,30,32,0.6370967741935484,0.6762589928057554,0.6103896103896104,0.7580645161290323,0.5871559633027522,0.6808510638297872,0.5161290322580645,62.0,62.0
[0 3],48,20,24,32,0.6451612903225806,0.6857142857142857,0.6666666666666666,0.7058823529411765,0.5925925925925927,0.6153846153846154,0.5714285714285714,68.0,56.0
[0 3],37,25,22,40,0.6209677419354839,0.6115702479338843,0.6271186440677966,0.5967741935483871,0.6299212598425198,0.6153846153846154,0.6451612903225806,62.0,62.0
[0 4],48,28,17,31,0.6370967741935484,0.6808510638297872,0.7384615384615385,0.631578947368421,0.5794392523364487,0.5254237288135594,0.6458333333333334,76.0,48.0
[0 4],42,17,33,32,0.5967741935483871,0.6268656716417912,0.56,0.711864406779661,0.5614035087719299,0.6530612244897959,0.49230769230769234,59.0,65.0
[0 4],36,17,37,34,0.5645161290322581,0.5714285714285714,0.4931506849315068,0.6792452830188679,0.5573770491803278,0.6666666666666666,0.4788732394366197,53.0,71.0
[0 4],44,16,35,29,0.5887096774193549,0.6330935251798561,0.5569620253164557,0.7333333333333333,0.5321100917431193,0.6444444444444445,0.453125,60.0,64.0
[0 4],33,21,44,26,0.47580645161290325,0.5038167938931297,0.42857142857142855,0.6111111111111112,0.4444444444444445,0.5531914893617021,0.37142857142857144,54.0,70.0
[0 4],42,17,30,35,0.6209677419354839,0.6412213740458015,0.5833333333333334,0.711864406779661,0.5982905982905983,0.6730769230769231,0.5384615384615384,59.0,65.0
[0 4],38,22,29,35,0.5887096774193549,0.5984251968503937,0.5671641791044776,0.6333333333333333,0.5785123966942148,0.6140350877192983,0.546875,60.0,64.0
[0 4],47,21,25,31,0.6290322580645161,0.6714285714285714,0.6527777777777778,0.6911764705882353,0.5740740740740741,0.5961538461538461,0.5535714285714286,68.0,56.0
[0 4],38,20,28,38,0.6129032258064516,0.6129032258064515,0.5757575757575758,0.6551724137931034,0.6129032258064515,0.6551724137931034,0.5757575757575758,58.0,66.0
[0 4],40,20,29,35,0.6048387096774194,0.6201550387596899,0.5797101449275363,0.6666666666666666,0.5882352941176472,0.6363636363636364,0.546875,60.0,64.0
[0 5],40,25,23,36,0.6129032258064516,0.625,0.6349206349206349,0.6153846153846154,0.6000000000000001,0.5901639344262295,0.6101694915254238,65.0,59.0
[0 5],44,19,26,35,0.6370967741935484,0.6616541353383458,0.6285714285714286,0.6984126984126984,0.6086956521739131,0.6481481481481481,0.5737704918032787,63.0,61.0
[0 5],38,16,27,43,0.6532258064516129,0.638655462184874,0.5846153846153846,0.7037037037037037,0.6666666666666667,0.7288135593220338,0.6142857142857143,54.0,70.0
[0 5],46,20,30,28,0.5967741935483871,0.6478873239436619,0.6052631578947368,0.696969696969697,0.5283018867924529,0.5833333333333334,0.4827586206896552,66.0,58.0
[0 5],38,21,21,44,0.6612903225806451,0.6440677966101694,0.6440677966101694,0.6440677966101694,0.676923076923077,0.676923076923077,0.676923076923077,59.0,65.0
[0 5],39,24,24,37,0.6129032258064516,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6065573770491803,0.6065573770491803,0.6065573770491803,63.0,61.0
[0 5],47,26,23,28,0.6048387096774194,0.6573426573426574,0.6714285714285714,0.6438356164383562,0.5333333333333333,0.5185185185185185,0.5490196078431373,73.0,51.0
[0 5],46,16,32,30,0.6129032258064516,0.6571428571428573,0.5897435897435898,0.7419354838709677,0.5555555555555556,0.6521739130434783,0.4838709677419355,62.0,62.0
[0 5],39,19,37,29,0.5483870967741935,0.582089552238806,0.5131578947368421,0.6724137931034483,0.5087719298245614,0.6041666666666666,0.4393939393939394,58.0,66.0
[0 5],45,19,33,27,0.5806451612903226,0.6338028169014084,0.5769230769230769,0.703125,0.5094339622641509,0.5869565217391305,0.45,64.0,60.0
[1 2],49,14,34,27,0.6129032258064516,0.6712328767123287,0.5903614457831325,0.7777777777777778,0.5294117647058824,0.6585365853658537,0.4426229508196721,63.0,61.0
[1 2],41,17,31,35,0.6129032258064516,0.6307692307692307,0.5694444444444444,0.7068965517241379,0.5932203389830509,0.6730769230769231,0.5303030303030303,58.0,66.0
[1 2],44,15,26,39,0.6693548387096774,0.6821705426356589,0.6285714285714286,0.7457627118644068,0.6554621848739496,0.7222222222222222,0.6,59.0,65.0
[1 2],51,16,22,35,0.6935483870967742,0.7285714285714286,0.6986301369863014,0.7611940298507462,0.6481481481481481,0.6862745098039216,0.6140350877192983,67.0,57.0
[1 2],56,9,21,38,0.7580645161290323,0.7887323943661972,0.7272727272727273,0.8615384615384616,0.7169811320754716,0.8085106382978723,0.6440677966101694,65.0,59.0
[1 2],52,12,25,35,0.7016129032258065,0.7375886524822695,0.6753246753246753,0.8125,0.6542056074766355,0.7446808510638298,0.5833333333333334,64.0,60.0
[1 2],42,17,26,39,0.6532258064516129,0.6614173228346457,0.6176470588235294,0.711864406779661,0.6446280991735538,0.6964285714285714,0.6,59.0,65.0
[1 2],43,12,36,33,0.6129032258064516,0.6417910447761194,0.5443037974683544,0.7818181818181819,0.5789473684210527,0.7333333333333333,0.4782608695652174,55.0,69.0
[1 2],52,16,25,31,0.6693548387096774,0.7172413793103448,0.6753246753246753,0.7647058823529411,0.6019417475728156,0.6595744680851063,0.5535714285714286,68.0,56.0
[1 2],42,21,31,30,0.5806451612903226,0.6176470588235294,0.5753424657534246,0.6666666666666666,0.5357142857142858,0.5882352941176471,0.4918032786885246,63.0,61.0
[1 3],42,17,30,35,0.6209677419354839,0.6412213740458015,0.5833333333333334,0.711864406779661,0.5982905982905983,0.6730769230769231,0.5384615384615384,59.0,65.0
[1 3],39,24,24,37,0.6129032258064516,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6065573770491803,0.6065573770491803,0.6065573770491803,63.0,61.0
[1 3],31,20,27,46,0.6209677419354839,0.5688073394495412,0.5344827586206896,0.6078431372549019,0.6618705035971223,0.696969696969697,0.6301369863013698,51.0,73.0
[1 3],48,17,18,41,0.717741935483871,0.732824427480916,0.7272727272727273,0.7384615384615385,0.7008547008547009,0.7068965517241379,0.6949152542372882,65.0,59.0
[1 3],41,18,25,40,0.6532258064516129,0.656,0.6212121212121212,0.6949152542372882,0.6504065040650407,0.6896551724137931,0.6153846153846154,59.0,65.0
[1 3],42,23,22,37,0.6370967741935484,0.6511627906976746,0.65625,0.6461538461538462,0.6218487394957983,0.6166666666666667,0.6271186440677966,65.0,59.0
[1 3],47,15,24,38,0.6854838709677419,0.706766917293233,0.6619718309859155,0.7580645161290323,0.6608695652173913,0.7169811320754716,0.6129032258064516,62.0,62.0
[1 3],45,11,27,41,0.6935483870967742,0.703125,0.625,0.8035714285714286,0.6833333333333333,0.7884615384615384,0.6029411764705882,56.0,68.0
[1 3],41,19,22,42,0.6693548387096774,0.6666666666666666,0.6507936507936508,0.6833333333333333,0.672,0.6885245901639344,0.65625,60.0,64.0
[1 3],46,13,25,40,0.6935483870967742,0.7076923076923076,0.647887323943662,0.7796610169491526,0.6779661016949153,0.7547169811320755,0.6153846153846154,59.0,65.0
[1 4],48,18,19,39,0.7016129032258065,0.7218045112781953,0.7164179104477612,0.7272727272727273,0.6782608695652174,0.6842105263157895,0.6724137931034483,66.0,58.0
[1 4],47,19,23,35,0.6612903225806451,0.6911764705882353,0.6714285714285714,0.7121212121212122,0.625,0.6481481481481481,0.603448275862069,66.0,58.0
[1 4],51,16,15,42,0.75,0.7669172932330827,0.7727272727272727,0.7611940298507462,0.7304347826086957,0.7241379310344828,0.7368421052631579,67.0,57.0
[1 4],47,18,24,35,0.6612903225806451,0.6911764705882353,0.6619718309859155,0.7230769230769231,0.625,0.660377358490566,0.5932203389830508,65.0,59.0
[1 4],38,15,31,40,0.6290322580645161,0.6229508196721311,0.5507246376811594,0.7169811320754716,0.634920634920635,0.7272727272727273,0.5633802816901409,53.0,71.0
[1 4],44,22,23,35,0.6370967741935484,0.6616541353383459,0.6567164179104478,0.6666666666666666,0.608695652173913,0.6140350877192983,0.603448275862069,66.0,58.0
[1 4],47,14,27,36,0.6693548387096774,0.6962962962962963,0.6351351351351351,0.7704918032786885,0.6371681415929202,0.72,0.5714285714285714,61.0,63.0
[1 4],42,15,26,41,0.6693548387096774,0.6719999999999999,0.6176470588235294,0.7368421052631579,0.6666666666666667,0.7321428571428571,0.6119402985074627,57.0,67.0
[1 4],51,12,31,30,0.6532258064516129,0.7034482758620689,0.6219512195121951,0.8095238095238095,0.5825242718446602,0.7142857142857143,0.4918032786885246,63.0,61.0
[1 4],47,16,27,34,0.6532258064516129,0.6861313868613138,0.6351351351351351,0.746031746031746,0.6126126126126127,0.68,0.5573770491803278,63.0,61.0
[1 5],51,20,16,37,0.7096774193548387,0.7391304347826085,0.7611940298507462,0.7183098591549296,0.6727272727272728,0.6491228070175439,0.6981132075471698,71.0,53.0
[1 5],42,24,21,37,0.6370967741935484,0.6511627906976744,0.6666666666666666,0.6363636363636364,0.6218487394957983,0.6065573770491803,0.6379310344827587,66.0,58.0
[1 5],40,15,33,36,0.6129032258064516,0.625,0.547945205479452,0.7272727272727273,0.6,0.7058823529411765,0.5217391304347826,55.0,69.0
[1 5],51,12,19,42,0.75,0.7669172932330828,0.7285714285714285,0.8095238095238095,0.7304347826086957,0.7777777777777778,0.6885245901639344,63.0,61.0
[1 5],44,18,19,43,0.7016129032258065,0.704,0.6984126984126984,0.7096774193548387,0.6991869918699187,0.7049180327868853,0.6935483870967742,62.0,62.0
[1 5],46,12,21,45,0.7338709677419355,0.736,0.6865671641791045,0.7931034482758621,0.7317073170731707,0.7894736842105263,0.6818181818181818,58.0,66.0
[1 5],38,15,21,50,0.7096774193548387,0.6785714285714285,0.6440677966101694,0.7169811320754716,0.7352941176470589,0.7692307692307693,0.704225352112676,53.0,71.0
[1 5],51,16,15,42,0.75,0.7669172932330827,0.7727272727272727,0.7611940298507462,0.7304347826086957,0.7241379310344828,0.7368421052631579,67.0,57.0
[1 5],43,16,22,43,0.6935483870967742,0.6935483870967741,0.6615384615384615,0.7288135593220338,0.6935483870967741,0.7288135593220338,0.6615384615384615,59.0,65.0
[1 5],47,18,19,40,0.7016129032258065,0.717557251908397,0.7121212121212122,0.7230769230769231,0.6837606837606838,0.6896551724137931,0.6779661016949152,65.0,59.0
[2 3],41,24,21,38,0.6370967741935484,0.6456692913385826,0.6612903225806451,0.6307692307692307,0.628099173553719,0.6129032258064516,0.6440677966101694,65.0,59.0
[2 3],34,29,22,39,0.5887096774193549,0.5714285714285714,0.6071428571428571,0.5396825396825397,0.6046511627906976,0.5735294117647058,0.639344262295082,63.0,61.0
[2 3],51,17,24,32,0.6693548387096774,0.7132867132867132,0.68,0.75,0.6095238095238094,0.6530612244897959,0.5714285714285714,68.0,56.0
[2 3],35,23,25,41,0.6129032258064516,0.5932203389830508,0.5833333333333334,0.603448275862069,0.6307692307692307,0.640625,0.6212121212121212,58.0,66.0
[2 3],39,23,18,44,0.6693548387096774,0.6554621848739496,0.6842105263157895,0.6290322580645161,0.682170542635659,0.6567164179104478,0.7096774193548387,62.0,62.0
[2 3],47,21,19,37,0.6774193548387096,0.7014925373134329,0.7121212121212122,0.6911764705882353,0.6491228070175439,0.6379310344827587,0.6607142857142857,68.0,56.0
[2 3],46,19,26,33,0.6370967741935484,0.6715328467153284,0.6388888888888888,0.7076923076923077,0.5945945945945946,0.6346153846153846,0.559322033898305,65.0,59.0
[2 3],43,26,19,36,0.6370967741935484,0.6564885496183207,0.6935483870967742,0.6231884057971014,0.6153846153846153,0.5806451612903226,0.6545454545454545,69.0,55.0
[2 3],46,17,26,35,0.6532258064516129,0.6814814814814814,0.6388888888888888,0.7301587301587301,0.6194690265486725,0.6730769230769231,0.5737704918032787,63.0,61.0
[2 3],36,33,20,35,0.5725806451612904,0.5760000000000001,0.6428571428571429,0.5217391304347826,0.5691056910569107,0.5147058823529411,0.6363636363636364,69.0,55.0
[2 4],42,25,18,39,0.6532258064516129,0.6614173228346456,0.7,0.6268656716417911,0.6446280991735538,0.609375,0.6842105263157895,67.0,57.0
[2 4],37,22,29,36,0.5887096774193549,0.592,0.5606060606060606,0.6271186440677966,0.5853658536585366,0.6206896551724138,0.5538461538461539,59.0,65.0
[2 4],45,23,23,33,0.6290322580645161,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.5892857142857143,0.5892857142857143,0.5892857142857143,68.0,56.0
[2 4],48,15,22,39,0.7016129032258065,0.7218045112781954,0.6857142857142857,0.7619047619047619,0.6782608695652174,0.7222222222222222,0.639344262295082,63.0,61.0
[2 4],38,29,21,36,0.5967741935483871,0.6031746031746031,0.6440677966101694,0.5671641791044776,0.5901639344262295,0.5538461538461539,0.631578947368421,67.0,57.0
[2 4],37,24,28,35,0.5806451612903226,0.5873015873015873,0.5692307692307692,0.6065573770491803,0.5737704918032787,0.5932203389830508,0.5555555555555556,61.0,63.0
[2 4],28,23,31,42,0.5645161290322581,0.5090909090909091,0.4745762711864407,0.5490196078431373,0.6086956521739131,0.6461538461538462,0.5753424657534246,51.0,73.0
[2 4],40,19,26,39,0.6370967741935484,0.64,0.6060606060606061,0.6779661016949152,0.6341463414634146,0.6724137931034483,0.6,59.0,65.0
[2 4],35,22,20,47,0.6612903225806451,0.625,0.6363636363636364,0.6140350877192983,0.6911764705882354,0.6811594202898551,0.7014925373134329,57.0,67.0
[2 4],36,23,29,36,0.5806451612903226,0.5806451612903227,0.5538461538461539,0.6101694915254238,0.5806451612903227,0.6101694915254238,0.5538461538461539,59.0,65.0
[2 5],35,21,25,43,0.6290322580645161,0.603448275862069,0.5833333333333334,0.625,0.6515151515151515,0.671875,0.6323529411764706,56.0,68.0
[2 5],45,18,33,28,0.5887096774193549,0.6382978723404256,0.5769230769230769,0.7142857142857143,0.5233644859813085,0.6086956521739131,0.45901639344262296,63.0,61.0
[2 5],40,20,28,36,0.6129032258064516,0.625,0.5882352941176471,0.6666666666666666,0.6000000000000001,0.6428571428571429,0.5625,60.0,64.0
[2 5],31,28,23,42,0.5887096774193549,0.5486725663716815,0.5740740740740741,0.5254237288135594,0.6222222222222222,0.6,0.6461538461538462,59.0,65.0
[2 5],41,22,17,44,0.6854838709677419,0.6776859504132232,0.7068965517241379,0.6507936507936508,0.6929133858267716,0.6666666666666666,0.7213114754098361,63.0,61.0
[2 5],44,25,22,33,0.6209677419354839,0.6518518518518518,0.6666666666666666,0.6376811594202898,0.584070796460177,0.5689655172413793,0.6,69.0,55.0
[2 5],52,22,17,33,0.6854838709677419,0.7272727272727273,0.7536231884057971,0.7027027027027027,0.6285714285714286,0.6,0.66,74.0,50.0
[2 5],39,24,20,41,0.6451612903225806,0.6393442622950819,0.6610169491525424,0.6190476190476191,0.6507936507936507,0.6307692307692307,0.6721311475409836,63.0,61.0
[2 5],38,19,26,41,0.6370967741935484,0.628099173553719,0.59375,0.6666666666666666,0.6456692913385826,0.6833333333333333,0.6119402985074627,57.0,67.0
[2 5],35,27,26,36,0.5725806451612904,0.5691056910569106,0.5737704918032787,0.5645161290322581,0.576,0.5714285714285714,0.5806451612903226,62.0,62.0
[3 4],43,29,22,30,0.5887096774193549,0.6277372262773723,0.6615384615384615,0.5972222222222222,0.5405405405405405,0.5084745762711864,0.5769230769230769,72.0,52.0
[3 4],33,29,27,35,0.5483870967741935,0.540983606557377,0.55,0.532258064516129,0.5555555555555557,0.546875,0.5645161290322581,62.0,62.0
[3 4],35,25,21,43,0.6290322580645161,0.603448275862069,0.625,0.5833333333333334,0.6515151515151515,0.6323529411764706,0.671875,60.0,64.0
[3 4],37,26,26,35,0.5806451612903226,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.5737704918032787,0.5737704918032787,0.5737704918032787,63.0,61.0
[3 4],41,29,21,33,0.5967741935483871,0.6212121212121212,0.6612903225806451,0.5857142857142857,0.5689655172413792,0.532258064516129,0.6111111111111112,70.0,54.0
[3 4],36,25,31,32,0.5483870967741935,0.5625,0.5373134328358209,0.5901639344262295,0.5333333333333333,0.5614035087719298,0.5079365079365079,61.0,63.0
[3 4],33,23,34,34,0.5403225806451613,0.5365853658536586,0.4925373134328358,0.5892857142857143,0.5439999999999999,0.5964912280701754,0.5,56.0,68.0
[3 4],37,32,28,27,0.5161290322580645,0.5522388059701493,0.5692307692307692,0.5362318840579711,0.4736842105263158,0.4576271186440678,0.4909090909090909,69.0,55.0
[3 4],38,21,30,35,0.5887096774193549,0.5984251968503937,0.5588235294117647,0.6440677966101694,0.578512396694215,0.625,0.5384615384615384,59.0,65.0
[3 4],33,24,39,28,0.49193548387096775,0.5116279069767442,0.4583333333333333,0.5789473684210527,0.47058823529411764,0.5384615384615384,0.417910447761194,57.0,67.0
[3 5],39,23,27,35,0.5967741935483871,0.609375,0.5909090909090909,0.6290322580645161,0.5833333333333335,0.603448275862069,0.5645161290322581,62.0,62.0
[3 5],33,25,36,30,0.5080645161290323,0.5196850393700788,0.4782608695652174,0.5689655172413793,0.4958677685950413,0.5454545454545454,0.45454545454545453,58.0,66.0
[3 5],36,35,25,28,0.5161290322580645,0.5454545454545454,0.5901639344262295,0.5070422535211268,0.48275862068965514,0.4444444444444444,0.5283018867924528,71.0,53.0
[3 5],34,34,30,26,0.4838709677419355,0.5151515151515151,0.53125,0.5,0.4482758620689655,0.43333333333333335,0.4642857142857143,68.0,56.0
[3 5],33,24,34,33,0.532258064516129,0.532258064516129,0.4925373134328358,0.5789473684210527,0.532258064516129,0.5789473684210527,0.4925373134328358,57.0,67.0
[3 5],36,29,27,32,0.5483870967741935,0.5625,0.5714285714285714,0.5538461538461539,0.5333333333333334,0.5245901639344263,0.5423728813559322,65.0,59.0
[3 5],31,36,26,31,0.5,0.5,0.543859649122807,0.4626865671641791,0.5,0.4626865671641791,0.543859649122807,67.0,57.0
[3 5],35,23,35,31,0.532258064516129,0.546875,0.5,0.603448275862069,0.5166666666666667,0.5740740740740741,0.4696969696969697,58.0,66.0
[3 5],31,27,30,36,0.5403225806451613,0.5210084033613445,0.5081967213114754,0.5344827586206896,0.5581395348837208,0.5714285714285714,0.5454545454545454,58.0,66.0
[3 5],37,27,27,33,0.5645161290322581,0.578125,0.578125,0.578125,0.55,0.55,0.55,64.0,60.0
[4 5],32,21,29,42,0.5967741935483871,0.5614035087719299,0.5245901639344263,0.6037735849056604,0.6268656716417911,0.6666666666666666,0.5915492957746479,53.0,71.0
[4 5],37,25,24,38,0.6048387096774194,0.6016260162601627,0.6065573770491803,0.5967741935483871,0.608,0.6031746031746031,0.6129032258064516,62.0,62.0
[4 5],34,31,31,28,0.5,0.5230769230769231,0.5230769230769231,0.5230769230769231,0.4745762711864407,0.4745762711864407,0.4745762711864407,65.0,59.0
[4 5],27,31,33,33,0.4838709677419355,0.4576271186440678,0.45,0.46551724137931033,0.5076923076923077,0.515625,0.5,58.0,66.0
[4 5],29,25,30,40,0.5564516129032258,0.5132743362831859,0.4915254237288136,0.5370370370370371,0.5925925925925927,0.6153846153846154,0.5714285714285714,54.0,70.0
[4 5],32,30,30,32,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,62.0,62.0
[4 5],31,34,24,35,0.532258064516129,0.5166666666666667,0.5636363636363636,0.47692307692307695,0.546875,0.5072463768115942,0.5932203389830508,65.0,59.0
[4 5],30,27,28,39,0.5564516129032258,0.5217391304347826,0.5172413793103449,0.5263157894736842,0.5864661654135339,0.5909090909090909,0.582089552238806,57.0,67.0
[4 5],36,26,25,37,0.5887096774193549,0.5853658536585366,0.5901639344262295,0.5806451612903226,0.592,0.5873015873015873,0.5967741935483871,62.0,62.0
[4 5],25,31,30,38,0.5080645161290323,0.45045045045045046,0.45454545454545453,0.44642857142857145,0.5547445255474452,0.5507246376811594,0.5588235294117647,56.0,68.0
